policy_id,title,department,category,security_domain,classification,risk_level,owner,effective_date,review_date,word_count,char_count,sha256,filepath,keywords
FIN-BUD-001,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-03-05,2027-03-05,252,2729,4b5bdf090cd1fe20935a9f41ed2f0d5b3bf0cc2fcfe16e90d09ad87d8602c6f3,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-001.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-002,Corporate Budget Procedure,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-02-26,2027-02-26,250,2715,bb6fc23c42edd45c8b2889a839f459e6f53ca38dd0d31370f2dc6f0d9e3c0efa,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-002.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-003,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-03-23,2027-03-23,252,2721,f6701f57bbaa81059bb2d7393d915c384c1c826e4ca4cd3c9c206063f3f363f6,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-003.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-004,Corporate Budget Procedure,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-05-26,2027-05-26,251,2740,ee8714457ddf87319503868ebf5eb4fe3d7db612cee4232509eb235b6661491a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-004.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-005,Financial Planning Standard,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-03-21,2027-03-21,252,2728,0183ceabb866b4220c6b3d3a5490a142b1ce2126c02170cdf3295faba8607534,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-005.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-006,Budget Planning Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-02-26,2027-02-26,250,2709,a27e8a621d4b2af1d373729a968df96cae308935ffd332179326bcb11f2a04e4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-006.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-007,Annual Budget Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-02-03,2027-02-03,251,2730,bf8c1bd649bd0f9f6d8ce7d6dcfaf0844c5632b7da0dcb17988c684a1300899b,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-007.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-008,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-05-31,2027-05-31,251,2718,5c80f45078645c3a84a62f10f343773ffcb98f034d46d8b09b00f9b228f67398,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-008.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-009,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-04-06,2027-04-06,251,2737,d7842c14798ef3e21275af67de3f4c919e4a861fde7e0047a211f2f2a2443cca,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-009.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-010,Financial Planning Standard,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-02-04,2027-02-04,251,2732,3ba7451e0ace21d04ad4b845e1e2a51b1e1d0559e59b3ee9dd6c351d63703bf5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-010.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-011,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-05-24,2027-05-24,251,2717,329a2441db07f90f2864e37b606ead4d8ddb8643a235f9f8ab9bfbffa5f646da,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-011.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-012,Budget Governance Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-02-14,2027-02-14,251,2726,48f10dd572ad96bb63d6bb4c0f8388523a499ebb3cc635c27744ebd032d523bc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-012.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-013,Corporate Budget Procedure,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-06-29,2027-06-29,251,2716,b4bd866d1088f209009ac07996ecfc13adaa00ea00b5613bab54de9873431245,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-013.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-014,Corporate Budget Procedure,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-03-23,2027-03-23,250,2693,f8cb41b751635160d1b14f3e85014a317d009e947f745bf4e6a57df2dbb80a47,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-014.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-015,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-03-26,2027-03-26,251,2705,e2a19c2bf6e551877f35e073f2e4d3dbf0e1489b7598e196000f41359b7ad027,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-015.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-016,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-01-23,2027-01-23,251,2732,39410f61a26e389f90b6d040179357503a8eeaab606b359c93afe923a995abeb,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-016.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-017,Budget Planning Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-06-27,2027-06-27,251,2720,954aa62ea80c5154804fda5c1507db5db0964779daf81d7a6e18c8d0af87d594,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-017.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-018,Budget Governance Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-04-09,2027-04-09,250,2712,0486834d56f6da6876f1aeb8d8de53027ac8447e4fbcdb24fc11791ba153c3f1,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-018.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-019,Budget Governance Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-05-20,2027-05-20,249,2713,981abdbf3433c02d88dc716bca37f914f12ae52dde06941682be16f8d7ac3c2a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-019.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-020,Financial Planning Standard,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-06-25,2027-06-25,251,2708,a5421c72e13848c2ccc7ba8d5161e51853310865e2e05eb9e90433961fcc33bc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-020.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-021,Annual Budget Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-01-06,2027-01-06,250,2702,fad882631526cc87bf60a27e0568f756438f5d38b36a80316d6fa9bcaf9f2f70,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-021.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-022,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-02-11,2027-02-11,250,2701,caf39399f6026676854e86b105b862d5406223d28120941dd41a04e5206b8668,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-022.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-023,Financial Forecasting Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-05-04,2027-05-04,250,2725,bd5b697a2c36136aac943f87de8ac0ed7050e44d9ec9cf401e4f56eca2984183,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-023.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-024,Budget Planning Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-01-14,2027-01-14,250,2694,1b5c5363ed79d829f73e4340749e60d7662a86dfbeefc08872eda1695c4e5e52,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-024.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-BUD-025,Annual Budget Policy,Finance,Budget_Planning,Budget Planning,Internal,Medium,Financial Planning Team,2026-05-19,2027-05-19,250,2717,65cc18d778d303bd707222eb1521ed3bdca78becd785c4c8017ebc8ee112788d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Budget_Planning\FIN-BUD-025.txt,"audit, budget, compliance, forecast, governance, planning, policy, regulation"
FIN-EXP-001,Expense Approval Procedure,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-03-31,2027-03-31,250,2695,c49671782090d8faebed949dce558fae249f480ab8aba58c50ecfde5f60ae2f5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-001.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-002,Expense Approval Procedure,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-03-16,2027-03-16,252,2728,e05b4dd72e92670c869cde2536bcbf463b78d5f5b34f0e7496d33c83bd1fc3f0,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-002.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-003,Expense Management Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-04-16,2027-04-16,251,2723,f6d77a629544ef9d41d2e322304b687c8b4a6f9d34fc21a2e6c27f59f30471b3,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-003.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-004,Expense Governance Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-02-07,2027-02-07,253,2741,6d69a3604984ed79ed04224012ebe285c17fff69a32e88119f3adb49e7b4021e,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-004.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-005,Corporate Expense Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-05-06,2027-05-06,251,2732,44f42133d4f30852a056e8ff4b7cc489aab790cf9987f86947b623a3f4f77b1f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-005.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-006,Expense Management Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-04-26,2027-04-26,250,2708,6058cc80c0f08ec9d9ee01e20a2fe8f2e9306bc40cea0a8c985c7b1c1c629031,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-006.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-007,Business Travel Expense Standard,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-04-27,2027-04-27,251,2709,4b8e5c96d9e7386703732af50a93e9f34fa878a7c5ab3bbd7b24df5acf3c53cb,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-007.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-008,Expense Governance Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-04-28,2027-04-28,250,2715,60bc56b19e9d3e30fb494e959a3a8bb339d361d245a2aebd04a3c7f9ed8481fa,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-008.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-009,Business Travel Expense Standard,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-02-25,2027-02-25,253,2745,d6e16bf756a69e6f0ae10c00b78509c29204174c7e97ecc835e3e6552ae2f693,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-009.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-010,Expense Approval Procedure,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-05-21,2027-05-21,251,2726,8ef5125dee3d7d434eef248b8d7c017ccf4b8d5f5eb06eb65b8697f735e8e4bf,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-010.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-011,Expense Management Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-01-13,2027-01-13,251,2737,81c17de57ea8511c93ec841ba96d07659a2bb428a96ee9a24545a67a5c5ad73f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-011.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-012,Business Travel Expense Standard,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-04-23,2027-04-23,251,2697,5e0119dac72bc7034cd05e9ecb5d558581530aae895a9d250511256259a77e67,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-012.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-013,Corporate Expense Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-03-19,2027-03-19,251,2697,1a482c4fdeddab3a57238b34a7b4a2d764b1f0686f377ec326b3d117262cb3a4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-013.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-014,Expense Governance Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-06-20,2027-06-20,250,2693,a00750986b041458903660037e39753d27e7b6047e9e26ce74ff650e718a9178,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-014.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-015,Expense Governance Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-04-20,2027-04-20,251,2729,290656a4c2cd6211a3982ab856158ba0c5e926af8e1dd34f8ef8e4d7d67b5ec8,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-015.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-016,Corporate Expense Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-01-20,2027-01-20,252,2718,3097b43797eb53a553504f24d161032b0296bc578b11b111b3f50722503ecf4d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-016.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-017,Expense Governance Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-01-03,2027-01-03,250,2697,9b89fd88d13a2a0eb970a5c1e6fa4e23b9d20ad01f1a937dc6bf9675efa1b6fd,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-017.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
FIN-EXP-018,Expense Management Policy,Finance,Expense_Management,Expense Management,Internal,Medium,Finance Operations,2026-05-03,2027-05-03,252,2745,53fee01cf9b711e7bf73df24e00a0da5ea46e0b89bebbfbffe5b00dfc3a765c1,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Finance\Expense_Management\FIN-EXP-018.txt,"data, expense, finance, records, reimbursement, retention, storage, travel"
